"VL_PGTO","MUNICIPIO","CD_GR_CLASSE_CONTABIL","NM_GR_CLASSE_CONTABIL","ANO","DS_MES","NU_MES","SK_LOCALIDAD"
13.06,JosÃ© Boiteux,86,OUTRAS RECEITAS,2022,MAIO,5,3918
2569.04,JosÃ© Boiteux,94,OUTRAS RECEITAS,2022,MAIO,5,3918
130595.22,JosÃ© Boiteux,43,ICMS,2022,JUNHO,6,3918
123431.74,JosÃ© Boiteux,51,IPVA,2022,JUNHO,6,3918
3184.05,JosÃ© Boiteux,27,ITCMD,2022,JUNHO,6,3918
159.63,JosÃ© Boiteux,78,OUTRAS RECEITAS,2022,JUNHO,6,3918
128.88,JosÃ© Boiteux,86,OUTRAS RECEITAS,2022,JUNHO,6,3918
1759.31,JosÃ© Boiteux,94,OUTRAS RECEITAS,2022,JUNHO,6,3918
184134.87,JosÃ© Boiteux,43,ICMS,2022,JULHO,7,3918
109937.24,JosÃ© Boiteux,51,IPVA,2022,JULHO,7,3918
9595.2,JosÃ© Boiteux,27,ITCMD,2022,JULHO,7,3918
241.02,JosÃ© Boiteux,78,OUTRAS RECEITAS,2022,JULHO,7,3918
1140.41,JosÃ© Boiteux,86,OUTRAS RECEITAS,2022,JULHO,7,3918
2726.54,JosÃ© Boiteux,94,OUTRAS RECEITAS,2022,JULHO,7,3918
70.71,JosÃ© Boiteux,43,ICMS,2022,AGOSTO,8,3918
37714.84,JosÃ© Boiteux,51,IPVA,2022,AGOSTO,8,3918
44.79,JosÃ© Boiteux,78,OUTRAS RECEITAS,2022,AGOSTO,8,3918
484.8,JosÃ© Boiteux,86,OUTRAS RECEITAS,2022,AGOSTO,8,3918
322.81,JosÃ© Boiteux,94,OUTRAS RECEITAS,2022,AGOSTO,8,3918
98651.66,JupiÃ¡,43,ICMS,2022,JANEIRO,1,5407
43913.58,JupiÃ¡,51,IPVA,2022,JANEIRO,1,5407
4260.64,JupiÃ¡,27,ITCMD,2022,JANEIRO,1,5407
57.42,JupiÃ¡,78,OUTRAS RECEITAS,2022,JANEIRO,1,5407
9828.23,JupiÃ¡,94,OUTRAS RECEITAS,2022,JANEIRO,1,5407
91534.16,JupiÃ¡,43,ICMS,2022,FEVEREIRO,2,5407
49900.13,JupiÃ¡,51,IPVA,2022,FEVEREIRO,2,5407
4739.81,JupiÃ¡,27,ITCMD,2022,FEVEREIRO,2,5407
44.79,JupiÃ¡,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5407
5814.66,JupiÃ¡,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5407
80920.43,JupiÃ¡,43,ICMS,2022,MARÃO,3,5407
81898.96,JupiÃ¡,51,IPVA,2022,MARÃO,3,5407
4322.22,JupiÃ¡,27,ITCMD,2022,MARÃO,3,5407
208.57,JupiÃ¡,78,OUTRAS RECEITAS,2022,MARÃO,3,5407
4900.83,JupiÃ¡,94,OUTRAS RECEITAS,2022,MARÃO,3,5407
80646.51,JupiÃ¡,43,ICMS,2022,ABRIL,4,5407
70233.25,JupiÃ¡,51,IPVA,2022,ABRIL,4,5407
4360.66,JupiÃ¡,27,ITCMD,2022,ABRIL,4,5407
260.55,JupiÃ¡,78,OUTRAS RECEITAS,2022,ABRIL,4,5407
4222.07,JupiÃ¡,94,OUTRAS RECEITAS,2022,ABRIL,4,5407
157910.98,JupiÃ¡,43,ICMS,2022,MAIO,5,5407
103326.85,JupiÃ¡,51,IPVA,2022,MAIO,5,5407
4394.97,JupiÃ¡,27,ITCMD,2022,MAIO,5,5407
334.55,JupiÃ¡,78,OUTRAS RECEITAS,2022,MAIO,5,5407
8131.29,JupiÃ¡,94,OUTRAS RECEITAS,2022,MAIO,5,5407
124770.91,JupiÃ¡,43,ICMS,2022,JUNHO,6,5407
51315.37,JupiÃ¡,51,IPVA,2022,JUNHO,6,5407
4437.59,JupiÃ¡,27,ITCMD,2022,JUNHO,6,5407
488.31,JupiÃ¡,78,OUTRAS RECEITAS,2022,JUNHO,6,5407
16439.4,JupiÃ¡,94,OUTRAS RECEITAS,2022,JUNHO,6,5407
149926.61,JupiÃ¡,43,ICMS,2022,JULHO,7,5407
73492.83,JupiÃ¡,51,IPVA,2022,JULHO,7,5407
141.86,JupiÃ¡,78,OUTRAS RECEITAS,2022,JULHO,7,5407
1489.74,JupiÃ¡,86,OUTRAS RECEITAS,2022,JULHO,7,5407
8587.43,JupiÃ¡,94,OUTRAS RECEITAS,2022,JULHO,7,5407
5.34,JupiÃ¡,43,ICMS,2022,AGOSTO,8,5407
10499.78,JupiÃ¡,51,IPVA,2022,AGOSTO,8,5407
44.79,JupiÃ¡,78,OUTRAS RECEITAS,2022,AGOSTO,8,5407
72,JupiÃ¡,94,OUTRAS RECEITAS,2022,AGOSTO,8,5407
275916.84,LacerdÃ³polis,43,ICMS,2022,JANEIRO,1,5431
73160.06,LacerdÃ³polis,51,IPVA,2022,JANEIRO,1,5431
1550,LacerdÃ³polis,27,ITCMD,2022,JANEIRO,1,5431
72.62,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,JANEIRO,1,5431
14.35,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,JANEIRO,1,5431
4668.11,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,JANEIRO,1,5431
541648.04,LacerdÃ³polis,43,ICMS,2022,FEVEREIRO,2,5431
103937.64,LacerdÃ³polis,51,IPVA,2022,FEVEREIRO,2,5431
2350,LacerdÃ³polis,27,ITCMD,2022,FEVEREIRO,2,5431
111.32,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5431
603.96,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,5431
31334.3,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5431
226089.54,LacerdÃ³polis,43,ICMS,2022,MARÃO,3,5431
190947.38,LacerdÃ³polis,51,IPVA,2022,MARÃO,3,5431
977.9,LacerdÃ³polis,27,ITCMD,2022,MARÃO,3,5431
12.63,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,MARÃO,3,5431
377.81,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,MARÃO,3,5431
5126.23,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,MARÃO,3,5431
226795.56,LacerdÃ³polis,43,ICMS,2022,ABRIL,4,5431
131108.53,LacerdÃ³polis,51,IPVA,2022,ABRIL,4,5431
405.4,LacerdÃ³polis,27,ITCMD,2022,ABRIL,4,5431
348.33,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,ABRIL,4,5431
993.89,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,ABRIL,4,5431
4336.18,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,ABRIL,4,5431
310165.6,LacerdÃ³polis,43,ICMS,2022,MAIO,5,5431
140114.21,LacerdÃ³polis,51,IPVA,2022,MAIO,5,5431
500,LacerdÃ³polis,27,ITCMD,2022,MAIO,5,5431
189.23,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,MAIO,5,5431
12748.1,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,MAIO,5,5431
22657.25,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,MAIO,5,5431
180057.1,LacerdÃ³polis,43,ICMS,2022,JUNHO,6,5431
126560.07,LacerdÃ³polis,51,IPVA,2022,JUNHO,6,5431
237.5,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,JUNHO,6,5431
5546.87,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,JUNHO,6,5431
14969.69,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,JUNHO,6,5431
419540.6,LacerdÃ³polis,43,ICMS,2022,JULHO,7,5431
132597.52,LacerdÃ³polis,51,IPVA,2022,JULHO,7,5431
252.5,LacerdÃ³polis,27,ITCMD,2022,JULHO,7,5431
27.83,LacerdÃ³polis,78,OUTRAS RECEITAS,2022,JULHO,7,5431
7843.67,LacerdÃ³polis,86,OUTRAS RECEITAS,2022,JULHO,7,5431
11681.78,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,JULHO,7,5431
3496.49,LacerdÃ³polis,43,ICMS,2022,AGOSTO,8,5431
36930.07,LacerdÃ³polis,51,IPVA,2022,AGOSTO,8,5431
957.29,LacerdÃ³polis,94,OUTRAS RECEITAS,2022,AGOSTO,8,5431
58749863.24,Lages,43,ICMS,2022,JANEIRO,1,3904
4129512.4,Lages,51,IPVA,2022,JANEIRO,1,3904
140648.95,Lages,27,ITCMD,2022,JANEIRO,1,3904
9062.84,Lages,78,OUTRAS RECEITAS,2022,JANEIRO,1,3904
123027.26,Lages,86,OUTRAS RECEITAS,2022,JANEIRO,1,3904
360312.28,Lages,94,OUTRAS RECEITAS,2022,JANEIRO,1,3904
273.19,Lages,108,OUTRAS RECEITAS,2022,JANEIRO,1,3904
52747561.04,Lages,43,ICMS,2022,FEVEREIRO,2,3904
4232925.47,Lages,51,IPVA,2022,FEVEREIRO,2,3904
223383.49,Lages,27,ITCMD,2022,FEVEREIRO,2,3904
16141.53,Lages,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3904
98720.87,Lages,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3904
355945.86,Lages,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3904
274.64,Lages,108,OUTRAS RECEITAS,2022,FEVEREIRO,2,3904
36677351.5,Lages,43,ICMS,2022,MARÃO,3,3904
6450606.69,Lages,51,IPVA,2022,MARÃO,3,3904
951056.61,Lages,27,ITCMD,2022,MARÃO,3,3904
12701.06,Lages,78,OUTRAS RECEITAS,2022,MARÃO,3,3904
591104.38,Lages,86,OUTRAS RECEITAS,2022,MARÃO,3,3904
730332.68,Lages,94,OUTRAS RECEITAS,2022,MARÃO,3,3904
276.1,Lages,108,OUTRAS RECEITAS,2022,MARÃO,3,3904
49304202.63,Lages,43,ICMS,2022,ABRIL,4,3904
5361370.31,Lages,51,IPVA,2022,ABRIL,4,3904
82354.41,Lages,27,ITCMD,2022,ABRIL,4,3904
7552.32,Lages,78,OUTRAS RECEITAS,2022,ABRIL,4,3904
120305.52,Lages,86,OUTRAS RECEITAS,2022,ABRIL,4,3904
367265.06,Lages,94,OUTRAS RECEITAS,2022,ABRIL,4,3904
3813.33,Lages,108,OUTRAS RECEITAS,2022,ABRIL,4,3904
44198973.55,Lages,43,ICMS,2022,MAIO,5,3904
6557384.09,Lages,51,IPVA,2022,MAIO,5,3904
134357.15,Lages,27,ITCMD,2022,MAIO,5,3904
9141.11,Lages,78,OUTRAS RECEITAS,2022,MAIO,5,3904
186786.02,Lages,86,OUTRAS RECEITAS,2022,MAIO,5,3904
368598.77,Lages,94,OUTRAS RECEITAS,2022,MAIO,5,3904
279.01,Lages,108,OUTRAS RECEITAS,2022,MAIO,5,3904
41911416.05,Lages,43,ICMS,2022,JUNHO,6,3904
5941620.52,Lages,51,IPVA,2022,JUNHO,6,3904
9973.43,Lages,27,ITCMD,2022,JUNHO,6,3904
6306.69,Lages,78,OUTRAS RECEITAS,2022,JUNHO,6,3904
233978.49,Lages,86,OUTRAS RECEITAS,2022,JUNHO,6,3904
357790.29,Lages,94,OUTRAS RECEITAS,2022,JUNHO,6,3904
283.99,Lages,108,OUTRAS RECEITAS,2022,JUNHO,6,3904
34761863.41,Lages,43,ICMS,2022,JULHO,7,3904
5625504.21,Lages,51,IPVA,2022,JULHO,7,3904
88095.68,Lages,27,ITCMD,2022,JULHO,7,3904
9335.38,Lages,78,OUTRAS RECEITAS,2022,JULHO,7,3904
322335.44,Lages,86,OUTRAS RECEITAS,2022,JULHO,7,3904
386722.63,Lages,94,OUTRAS RECEITAS,2022,JULHO,7,3904
1661.17,Lages,108,OUTRAS RECEITAS,2022,JULHO,7,3904
196116.76,Lages,43,ICMS,2022,AGOSTO,8,3904
1444700.94,Lages,51,IPVA,2022,AGOSTO,8,3904
1041.86,Lages,78,OUTRAS RECEITAS,2022,AGOSTO,8,3904
3072.35,Lages,86,OUTRAS RECEITAS,2022,AGOSTO,8,3904
11498.13,Lages,94,OUTRAS RECEITAS,2022,AGOSTO,8,3904
1673064.93,Laguna,43,ICMS,2022,JANEIRO,1,5304
917795.05,Laguna,51,IPVA,2022,JANEIRO,1,5304
1352.03,Laguna,78,OUTRAS RECEITAS,2022,JANEIRO,1,5304
1102.56,Laguna,86,OUTRAS RECEITAS,2022,JANEIRO,1,5304
37239.66,Laguna,94,OUTRAS RECEITAS,2022,JANEIRO,1,5304
1664111.16,Laguna,43,ICMS,2022,FEVEREIRO,2,5304
992564.74,Laguna,51,IPVA,2022,FEVEREIRO,2,5304
5515.85,Laguna,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5304
2017.05,Laguna,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,5304
13626.46,Laguna,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5304
1931716.1,Laguna,43,ICMS,2022,MARÃO,3,5304
1460668.03,Laguna,51,IPVA,2022,MARÃO,3,5304
543.96,Laguna,27,ITCMD,2022,MARÃO,3,5304
7479.28,Laguna,78,OUTRAS RECEITAS,2022,MARÃO,3,5304
2657.16,Laguna,86,OUTRAS RECEITAS,2022,MARÃO,3,5304
26486.89,Laguna,94,OUTRAS RECEITAS,2022,MARÃO,3,5304
1636342.37,Laguna,43,ICMS,2022,ABRIL,4,5304
1103881.15,Laguna,51,IPVA,2022,ABRIL,4,5304
648.24,Laguna,27,ITCMD,2022,ABRIL,4,5304
4333.42,Laguna,78,OUTRAS RECEITAS,2022,ABRIL,4,5304
3502.12,Laguna,86,OUTRAS RECEITAS,2022,ABRIL,4,5304
15722.38,Laguna,94,OUTRAS RECEITAS,2022,ABRIL,4,5304
1477440.66,Laguna,43,ICMS,2022,MAIO,5,5304
1441310.92,Laguna,51,IPVA,2022,MAIO,5,5304
548.47,Laguna,27,ITCMD,2022,MAIO,5,5304
3547.69,Laguna,78,OUTRAS RECEITAS,2022,MAIO,5,5304
14476.95,Laguna,86,OUTRAS RECEITAS,2022,MAIO,5,5304
19988.93,Laguna,94,OUTRAS RECEITAS,2022,MAIO,5,5304
1254675.92,Laguna,43,ICMS,2022,JUNHO,6,5304
1288966.66,Laguna,51,IPVA,2022,JUNHO,6,5304
554.08,Laguna,27,ITCMD,2022,JUNHO,6,5304
2602.63,Laguna,78,OUTRAS RECEITAS,2022,JUNHO,6,5304
9941.48,Laguna,86,OUTRAS RECEITAS,2022,JUNHO,6,5304
11676.83,Laguna,94,OUTRAS RECEITAS,2022,JUNHO,6,5304
1548400.5,Laguna,43,ICMS,2022,JULHO,7,5304
1233717.16,Laguna,51,IPVA,2022,JULHO,7,5304
559.63,Laguna,27,ITCMD,2022,JULHO,7,5304
2192.17,Laguna,78,OUTRAS RECEITAS,2022,JULHO,7,5304
12985.43,Laguna,86,OUTRAS RECEITAS,2022,JULHO,7,5304
15551.03,Laguna,94,OUTRAS RECEITAS,2022,JULHO,7,5304
43648.29,Laguna,43,ICMS,2022,AGOSTO,8,5304
253965.83,Laguna,51,IPVA,2022,AGOSTO,8,5304
392.31,Laguna,78,OUTRAS RECEITAS,2022,AGOSTO,8,5304
3111.21,Laguna,94,OUTRAS RECEITAS,2022,AGOSTO,8,5304
37298,Lajeado Grande,43,ICMS,2022,JANEIRO,1,5408
34283.48,Lajeado Grande,51,IPVA,2022,JANEIRO,1,5408
1815.02,Lajeado Grande,27,ITCMD,2022,JANEIRO,1,5408
44.79,Lajeado Grande,78,OUTRAS RECEITAS,2022,JANEIRO,1,5408
2147.75,Lajeado Grande,94,OUTRAS RECEITAS,2022,JANEIRO,1,5408
29779.66,Lajeado Grande,43,ICMS,2022,FEVEREIRO,2,5408
41036.41,Lajeado Grande,51,IPVA,2022,FEVEREIRO,2,5408
1442.79,Lajeado Grande,27,ITCMD,2022,FEVEREIRO,2,5408
57.43,Lajeado Grande,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5408
7215.17,Lajeado Grande,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5408
34479.04,Lajeado Grande,43,ICMS,2022,MARÃO,3,5408
40799.42,Lajeado Grande,51,IPVA,2022,MARÃO,3,5408
1645.09,Lajeado Grande,27,ITCMD,2022,MARÃO,3,5408
335.57,Lajeado Grande,78,OUTRAS RECEITAS,2022,MARÃO,3,5408
1736.22,Lajeado Grande,94,OUTRAS RECEITAS,2022,MARÃO,3,5408
24633.81,Lajeado Grande,43,ICMS,2022,ABRIL,4,5408
43155,Lajeado Grande,51,IPVA,2022,ABRIL,4,5408
4386.65,Lajeado Grande,27,ITCMD,2022,ABRIL,4,5408
516.02,Lajeado Grande,78,OUTRAS RECEITAS,2022,ABRIL,4,5408
290.56,Lajeado Grande,94,OUTRAS RECEITAS,2022,ABRIL,4,5408
39337.2,Lajeado Grande,43,ICMS,2022,MAIO,5,5408
49420.51,Lajeado Grande,51,IPVA,2022,MAIO,5,5408
1471.48,Lajeado Grande,27,ITCMD,2022,MAIO,5,5408
2.16,Lajeado Grande,86,OUTRAS RECEITAS,2022,MAIO,5,5408
519.59,Lajeado Grande,94,OUTRAS RECEITAS,2022,MAIO,5,5408
24018.32,Lajeado Grande,43,ICMS,2022,JUNHO,6,5408
46516.39,Lajeado Grande,51,IPVA,2022,JUNHO,6,5408
6255.53,Lajeado Grande,27,ITCMD,2022,JUNHO,6,5408
495.22,Lajeado Grande,78,OUTRAS RECEITAS,2022,JUNHO,6,5408
3.95,Lajeado Grande,86,OUTRAS RECEITAS,2022,JUNHO,6,5408
1865.48,Lajeado Grande,94,OUTRAS RECEITAS,2022,JUNHO,6,5408
44046.7,Lajeado Grande,43,ICMS,2022,JULHO,7,5408
40495.65,Lajeado Grande,51,IPVA,2022,JULHO,7,5408
7201.24,Lajeado Grande,27,ITCMD,2022,JULHO,7,5408
430.57,Lajeado Grande,78,OUTRAS RECEITAS,2022,JULHO,7,5408
2.27,Lajeado Grande,86,OUTRAS RECEITAS,2022,JULHO,7,5408
980.81,Lajeado Grande,94,OUTRAS RECEITAS,2022,JULHO,7,5408
3.56,Lajeado Grande,43,ICMS,2022,AGOSTO,8,5408
5128.67,Lajeado Grande,51,IPVA,2022,AGOSTO,8,5408
127.6,Lajeado Grande,94,OUTRAS RECEITAS,2022,AGOSTO,8,5408
1608209.46,Laurentino,43,ICMS,2022,JANEIRO,1,3919
215629.93,Laurentino,51,IPVA,2022,JANEIRO,1,3919
7296.07,Laurentino,27,ITCMD,2022,JANEIRO,1,3919
733.08,Laurentino,78,OUTRAS RECEITAS,2022,JANEIRO,1,3919
15225.39,Laurentino,86,OUTRAS RECEITAS,2022,JANEIRO,1,3919
94056.59,Laurentino,94,OUTRAS RECEITAS,2022,JANEIRO,1,3919
1323537.88,Laurentino,43,ICMS,2022,FEVEREIRO,2,3919
197691.34,Laurentino,51,IPVA,2022,FEVEREIRO,2,3919
5074.22,Laurentino,27,ITCMD,2022,FEVEREIRO,2,3919
834.54,Laurentino,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,3919
17426.3,Laurentino,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,3919
91515.58,Laurentino,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,3919
1241522.88,Laurentino,43,ICMS,2022,MARÃO,3,3919
315260.6,Laurentino,51,IPVA,2022,MARÃO,3,3919
16483.45,Laurentino,27,ITCMD,2022,MARÃO,3,3919
1421.66,Laurentino,78,OUTRAS RECEITAS,2022,MARÃO,3,3919
16236.85,Laurentino,86,OUTRAS RECEITAS,2022,MARÃO,3,3919
88942.98,Laurentino,94,OUTRAS RECEITAS,2022,MARÃO,3,3919
1469088.53,Laurentino,43,ICMS,2022,ABRIL,4,3919
306644.9,Laurentino,51,IPVA,2022,ABRIL,4,3919
41770.03,Laurentino,27,ITCMD,2022,ABRIL,4,3919
572.8,Laurentino,78,OUTRAS RECEITAS,2022,ABRIL,4,3919
20947.14,Laurentino,86,OUTRAS RECEITAS,2022,ABRIL,4,3919
93404.22,Laurentino,94,OUTRAS RECEITAS,2022,ABRIL,4,3919
1499369.21,Laurentino,43,ICMS,2022,MAIO,5,3919
431210.88,Laurentino,51,IPVA,2022,MAIO,5,3919
5529.77,Laurentino,27,ITCMD,2022,MAIO,5,3919
1288.77,Laurentino,78,OUTRAS RECEITAS,2022,MAIO,5,3919
20089.05,Laurentino,86,OUTRAS RECEITAS,2022,MAIO,5,3919
82614.99,Laurentino,94,OUTRAS RECEITAS,2022,MAIO,5,3919
1310011.97,Laurentino,43,ICMS,2022,JUNHO,6,3919
372206.66,Laurentino,51,IPVA,2022,JUNHO,6,3919
24509.34,Laurentino,27,ITCMD,2022,JUNHO,6,3919
533.73,Laurentino,78,OUTRAS RECEITAS,2022,JUNHO,6,3919
28331.87,Laurentino,86,OUTRAS RECEITAS,2022,JUNHO,6,3919
100712.39,Laurentino,94,OUTRAS RECEITAS,2022,JUNHO,6,3919
1500933.93,Laurentino,43,ICMS,2022,JULHO,7,3919
287812.55,Laurentino,51,IPVA,2022,JULHO,7,3919
13514.88,Laurentino,27,ITCMD,2022,JULHO,7,3919
1037.83,Laurentino,78,OUTRAS RECEITAS,2022,JULHO,7,3919
24475.53,Laurentino,86,OUTRAS RECEITAS,2022,JULHO,7,3919
100007.95,Laurentino,94,OUTRAS RECEITAS,2022,JULHO,7,3919
5142.41,Laurentino,43,ICMS,2022,AGOSTO,8,3919
61034.48,Laurentino,51,IPVA,2022,AGOSTO,8,3919
3270.58,Laurentino,27,ITCMD,2022,AGOSTO,8,3919
12.63,Laurentino,78,OUTRAS RECEITAS,2022,AGOSTO,8,3919
529,Laurentino,94,OUTRAS RECEITAS,2022,AGOSTO,8,3919
987612.41,Lauro Muller,43,ICMS,2022,JANEIRO,1,5319
274592.24,Lauro Muller,51,IPVA,2022,JANEIRO,1,5319
12211.71,Lauro Muller,27,ITCMD,2022,JANEIRO,1,5319
27.7,Lauro Muller,78,OUTRAS RECEITAS,2022,JANEIRO,1,5319
2100,Lauro Muller,86,OUTRAS RECEITAS,2022,JANEIRO,1,5319
17183.97,Lauro Muller,94,OUTRAS RECEITAS,2022,JANEIRO,1,5319
883560.04,Lauro Muller,43,ICMS,2022,FEVEREIRO,2,5319
300817.14,Lauro Muller,51,IPVA,2022,FEVEREIRO,2,5319
9117.36,Lauro Muller,27,ITCMD,2022,FEVEREIRO,2,5319
1054.02,Lauro Muller,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5319
39695.6,Lauro Muller,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5319
820666.54,Lauro Muller,43,ICMS,2022,MARÃO,3,5319
510585.09,Lauro Muller,51,IPVA,2022,MARÃO,3,5319
13334.86,Lauro Muller,27,ITCMD,2022,MARÃO,3,5319
608.04,Lauro Muller,78,OUTRAS RECEITAS,2022,MARÃO,3,5319
20389.74,Lauro Muller,94,OUTRAS RECEITAS,2022,MARÃO,3,5319
602560.5,Lauro Muller,43,ICMS,2022,ABRIL,4,5319
469627.08,Lauro Muller,51,IPVA,2022,ABRIL,4,5319
13072.05,Lauro Muller,27,ITCMD,2022,ABRIL,4,5319
809.44,Lauro Muller,78,OUTRAS RECEITAS,2022,ABRIL,4,5319
16986.72,Lauro Muller,94,OUTRAS RECEITAS,2022,ABRIL,4,5319
577280.39,Lauro Muller,43,ICMS,2022,MAIO,5,5319
573839.61,Lauro Muller,51,IPVA,2022,MAIO,5,5319
14648.3,Lauro Muller,27,ITCMD,2022,MAIO,5,5319
712.89,Lauro Muller,78,OUTRAS RECEITAS,2022,MAIO,5,5319
3930.29,Lauro Muller,86,OUTRAS RECEITAS,2022,MAIO,5,5319
78783.71,Lauro Muller,94,OUTRAS RECEITAS,2022,MAIO,5,5319
735772.91,Lauro Muller,43,ICMS,2022,JUNHO,6,5319
512603.24,Lauro Muller,51,IPVA,2022,JUNHO,6,5319
6717.32,Lauro Muller,27,ITCMD,2022,JUNHO,6,5319
277.15,Lauro Muller,78,OUTRAS RECEITAS,2022,JUNHO,6,5319
3843.97,Lauro Muller,86,OUTRAS RECEITAS,2022,JUNHO,6,5319
9951.2,Lauro Muller,94,OUTRAS RECEITAS,2022,JUNHO,6,5319
450674.08,Lauro Muller,43,ICMS,2022,JULHO,7,5319
477509.97,Lauro Muller,51,IPVA,2022,JULHO,7,5319
11218.11,Lauro Muller,27,ITCMD,2022,JULHO,7,5319
839.59,Lauro Muller,78,OUTRAS RECEITAS,2022,JULHO,7,5319
23.09,Lauro Muller,86,OUTRAS RECEITAS,2022,JULHO,7,5319
10482.03,Lauro Muller,94,OUTRAS RECEITAS,2022,JULHO,7,5319
753.99,Lauro Muller,43,ICMS,2022,AGOSTO,8,5319
119304.19,Lauro Muller,51,IPVA,2022,AGOSTO,8,5319
4039.11,Lauro Muller,86,OUTRAS RECEITAS,2022,AGOSTO,8,5319
4316.89,Lauro Muller,94,OUTRAS RECEITAS,2022,AGOSTO,8,5319
300503.84,Lebon RÃ©gis,43,ICMS,2022,JANEIRO,1,5432
133712.86,Lebon RÃ©gis,51,IPVA,2022,JANEIRO,1,5432
74282.71,Lebon RÃ©gis,27,ITCMD,2022,JANEIRO,1,5432
754.03,Lebon RÃ©gis,78,OUTRAS RECEITAS,2022,JANEIRO,1,5432
1155.89,Lebon RÃ©gis,86,OUTRAS RECEITAS,2022,JANEIRO,1,5432
3417,Lebon RÃ©gis,94,OUTRAS RECEITAS,2022,JANEIRO,1,5432
336619,Lebon RÃ©gis,43,ICMS,2022,FEVEREIRO,2,5432
158417.95,Lebon RÃ©gis,51,IPVA,2022,FEVEREIRO,2,5432
180420.58,Lebon RÃ©gis,27,ITCMD,2022,FEVEREIRO,2,5432
1593.19,Lebon RÃ©gis,78,OUTRAS RECEITAS,2022,FEVEREIRO,2,5432
379.61,Lebon RÃ©gis,86,OUTRAS RECEITAS,2022,FEVEREIRO,2,5432
4102.88,Lebon RÃ©gis,94,OUTRAS RECEITAS,2022,FEVEREIRO,2,5432
523878.3,Lebon RÃ©gis,43,ICMS,2022,MARÃO,3,5432
266922.17,Lebon RÃ©gis,51,IPVA,2022,MARÃO,3,5432
65090.68,Lebon RÃ©gis,27,ITCMD,2022,MARÃO,3,5432
1890.43,Lebon RÃ©gis,78,OUTRAS RECEITAS,2022,MARÃO,3,5432
796.2,Lebon RÃ©gis,86,OUTRAS RECEITAS,2022,MARÃO,3,5432
6770.53,Lebon RÃ©gis,94,OUTRAS RECEITAS,2022,MARÃO,3,5432
153356.56,Lebon RÃ©gis,43,ICMS,2022,ABRIL,4,5432
242231.12,Lebon RÃ©gis,51,IPVA,2022,ABRIL,4,5432
564332.14,Lebon RÃ©gis,27,ITCMD,2022,ABRIL,4,5432
1200.91,Lebon RÃ©gis,78,OUTRAS RECEITAS,2022,ABRIL,4,5432
1974.14,Lebon RÃ©gis,86,OUTRAS RECEITAS,2022,ABRIL,4,5432
4338.54,Lebon RÃ©gis,94,OUTRAS RECEITAS,2022,ABRIL,4,5432
196133.66,Lebon RÃ©gis,43,ICMS,2022,MAIO,5,5432
308737.3,Lebon RÃ©gis,51,IPVA,2022,MAIO,5,5432
443604.17,Lebon RÃ©gis,27,ITCMD,2022,MAIO,5,5432
737.8,Lebon RÃ©gis,78,OUTRAS RECEITAS,2022,MAIO,5,5432
358.19,Lebon RÃ©gis,86,OUTRAS RECEITAS,2022,MAIO,5,5432
23418.36,Lebon RÃ©gis,94,OUTRAS RECEITAS,2022,MAIO,5,5432
166296.59,Lebon RÃ©gis,43,ICMS,2022,JUNHO,6,5432
251293.26,Lebon RÃ©gis,51,IPVA,2022,JUNHO,6,5432
38529.94,Lebon RÃ©gis,27,ITCMD,2022,JUNHO,6,5432
586.71,Lebon RÃ©gis,78,OUTRAS RECEITAS,2022,JUNHO,6,5432
